url,course_name,rating,survey_count,Institution,Level,Associated_skills,price,duration_days
https://www.edx.org/learn/architecture-history/massachusetts-institute-of-technology-a-global-history-of-architecture,mitx: a global history of architecture,0.8887569237884039,0.00022518911862987176,MITx,Introductory,architectural history,149.0,91.0
https://www.edx.org/learn/architecture/harvard-university-the-architectural-imagination,harvardx: the architectural imagination,0.666270771365209,0.004600291994867381,HarvardX,Introductory,"imagination, innovation, perspective (graphical), value systems",249.0,70.0
https://www.edx.org/learn/design/delft-university-of-technology-introduction-to-ai-in-architectural-design,delftx: ai in architectural design: introduction,0.46650830854608394,0.058757090348987476,DelftX,Introductory,"architectural design, artificial intelligence, computer vision, design thinking, enthusiasm, machine learning, open source technology, python (programming language)",109.0,56.0
https://www.edx.org/learn/architecture/the-university-of-tokyo-four-facets-of-contemporary-japanese-architecture-theory,utokyox: four facets of contemporary japanese architecture: theory,0.46650830854608394,0.058757090348987476,UTokyoX,Intermediate,advertisement,119.0,56.0
https://www.edx.org/learn/history/the-university-of-tokyo-tokyo-hillside-tokyo-riverside-exploring-the-historical-city,"utokyox: tokyo hillside, tokyo riverside: exploring the historical city",0.777513847576806,0.00012867949635992672,UTokyoX,Introductory,"lecturing, social development",59.0,42.0
https://www.edx.org/learn/nosql/ibm-nosql-database-basics,ibm: nosql database basics,0.33254154273041703,0.002123211689938791,IBM,Introductory,"agile methodology, apache cassandra, big data, cloudant, data as a service (daas), database management, database permissions, database as a service (dbaas), management, mongodb, nosql, relational databases, scalability",99.0,35.0
https://www.edx.org/learn/judaism/university-of-pennsylvania-the-tabernacle-in-word-image-an-italian-jewish-manuscript-revealed,pennx: the tabernacle in word & image: an italian jewish manuscript revealed,0.46650830854608394,0.058757090348987476,PennX,Advanced,hebrew language,29.0,35.0
https://www.edx.org/learn/architecture/tokyo-institute-of-technology-japanese-architecture-and-structural-design,tokyotechx: japanese architecture and structural design,0.44378461894201404,0.0008685866004295053,TokyoTechX,Intermediate,"aesthetics, environmentalism, metabolism, roofing, seismic analysis, seismic retrofit, seismology, shear (sheet metal), structural engineering",79.0,35.0
https://www.edx.org/learn/architecture/tokyo-institute-of-technology-modern-japanese-architecture-from-meiji-restoration-to-today,tokyotechx: modern japanese architecture: from meiji restoration to today,0.46650830854608394,0.058757090348987476,TokyoTechX,Intermediate,influencing skills,69.0,42.0
https://www.edx.org/learn/computer-science/dec-institute-digital-asset-101-certificate-part-1,decx: digital asset 101 certificate - part 1,0.46650830854608394,0.058757090348987476,DECx,Intermediate,"asset management, banking, economics, finance",165.0,28.0
https://www.edx.org/learn/sustainable-development/massachusetts-institute-of-technology-sustainable-building-design,mitx: sustainable building design,0.5550276951536111,0.0010294359708794137,MITx,Intermediate,"american institute of architects, building design, computer-aided design, construction, design elements and principles, energy consumption, green building, purchasing, renewable energy, sales",199.0,91.0
https://www.edx.org/learn/construction/purdue-university-bim-for-construction,purduex: bim for construction,0.46650830854608394,0.058757090348987476,PurdueX,Advanced,"autodesk, building information modeling, construction, construction management, cost estimation, microsoft 365, microsoft project, navisworks (bim software), project management software, scheduling",374.05575557103066,42.0
https://www.edx.org/learn/construction/purdue-university-fundamentals-of-building-information-modeling,purduex: fundamentals of building information modeling,0.46650830854608394,0.058757090348987476,PurdueX,Advanced,"authoring systems, autodesk, autodesk revit, building information modeling, infrastructure, object oriented modeling and design, parametric modeling, project management, research",374.05575557103066,35.0
https://www.edx.org/learn/railway-engineering/world-bank-group-e-learning-course-on-urban-rail-development,wbgx: e-learning course on urban rail development,0.22129846651881913,0.0002895288668098351,WBGx,Introductory,"digital strategy development, engineering design process, urban transportation",5.0,49.0
https://www.edx.org/learn/engineering/universitat-politecnica-de-valencia-dynamics-and-control,upvalenciax: dynamics and control,0.44378461894201404,0.0006755673558896153,UPValenciaX,Introductory,"control engineering, control systems, social sciences, system dynamics, systems controls",39.0,42.0
https://www.edx.org/learn/neuroscience/ecole-polytechnique-federale-de-lausanne-neuronal-dynamics,epflx: neuronal dynamics,0.46650830854608394,0.058757090348987476,EPFLx,Advanced,"computational neuroscience, differential equations, heart rate, pulses, stochastic process",179.0,49.0
https://www.edx.org/learn/fluid-mechanics/massachusetts-institute-of-technology-advanced-fluid-mechanics-1-fundamentals,mitx: advanced fluid mechanics 1: fundamentals,0.5550276951536111,0.0002895288668098351,MITx,Advanced,"boundary layer, chemical process, continuum mechanics, deformation, dimensional analysis, fluid dynamics, fluid mechanics, hydraulics, hydrostatics, kinematics, mechanical engineering, physically based animation, physics, process manufacturing, stokes equation",89.0,84.0
https://www.edx.org/learn/fluid-mechanics/massachusetts-institute-of-technology-advanced-fluid-mechanics-2-the-navier-stokes-equations-for-viscous-flows,mitx: advanced fluid mechanics 2: the navier-stokes equations for viscous flows,0.8887569237884039,0.00025735899271985344,MITx,Advanced,"boundary layer, chemical process, dimensional analysis, fluid dynamics, fluid mechanics, free surface, hydraulics, mechanical engineering, physically based animation, physics, process manufacturing, stokes equation",89.0,84.0
https://www.edx.org/learn/earth-sciences/massachusetts-institute-of-technology-the-history-of-ancient-environments-climate-and-life,"mitx: the history of ancient environments, climate, and life",0.46650830854608394,0.058757090348987476,MITx,Introductory,geology,99.0,56.0
https://www.edx.org/learn/bible/israelx-biblical-archaeology-the-archaeology-of-ancient-israel-and-judah,israelx: biblical archaeology: the archaeology of ancient israel and judah,0.8887569237884039,0.0004825481113497252,IsraelX,Introductory,"archaeology, legal discovery",119.0,84.0
https://www.edx.org/learn/humanities/arizona-state-university-western-civilization-ancient-and-medieval-europe-2,asux: western civilization: ancient and medieval europe,0.46650830854608394,0.058757090348987476,ASUx,Introductory,"behavioral science, european history, modern greek",49.0,56.0
https://www.edx.org/learn/leadership/university-of-canterbury-leadership-for-contemporary-organizations,ucx: leadership for contemporary organizations,0.777513847576806,0.0005790577336196702,UCx,Advanced,"industrial and organizational psychology, influencing skills, leadership, leadership development, operations, organizational development, organizational leadership",169.0,42.0
https://www.edx.org/learn/history/israelx-jerusalem,israelx: jerusalem: a journey through time,0.46650830854608394,0.058757090348987476,IsraelX,Introductory,"archaeology, farsi language, hebrew language, prehistory, research",120.0,112.0
https://www.edx.org/learn/history/university-of-pennsylvania-medieval-hebrew-manuscripts-and-their-scribes,pennx: medieval hebrew manuscripts and their scribes,0.46650830854608394,0.058757090348987476,PennX,Advanced,hebrew language,29.0,35.0
https://www.edx.org/learn/archaeology/harvard-university-pyramids-of-giza-ancient-egyptian-art-and-archaeology,harvardx: pyramids of giza: ancient egyptian art and archaeology,0.777513847576806,0.002123211689938791,HarvardX,Introductory,"3d modeling, archaeology",219.0,56.0
https://www.edx.org/learn/world-history/qatar-university-qatari-history-and-heritage,qux: qatari history and heritage,0.666270771365209,0.0001608493704499084,QUx,Introductory,"archaeology, influencing skills, legal discovery, oil and gas",39.0,35.0
https://www.edx.org/learn/urban-planning/harvard-university-citiesx-the-past-present-and-future-of-urban-life,"harvardx: citiesx: the past, present and future of urban life",0.5550276951536111,0.001705003326769029,HarvardX,Introductory,"anthropology, consolidation, economics, human capital, journalism, sociology, urban planning",249.0,77.0
https://www.edx.org/learn/sustainability/sdg-academy-sustainable-cities,sdgacademyx: sustainable cities,0.666270771365209,0.0005147179854397069,SDGAcademyX,Intermediate,"economics, infrastructure, public policies, real estate, real estate development, resilience, sustainability, sustainable business, sustainable development, telecommunications, urban sustainability",0.0,63.0
https://www.edx.org/learn/housing/delft-university-of-technology-global-housing-design,delftx: global housing design,0.666270771365209,0.0003538686149897985,DelftX,Intermediate,"animations, built environment, design strategies",169.0,42.0
https://www.edx.org/learn/urban-planning/ecole-polytechnique-federale-de-lausanne-smart-cities-management-of-smart-urban-infrastructures,"epflx: smart cities, management of smart urban infrastructures",0.46650830854608394,0.058757090348987476,EPFLx,Introductory,"infrastructure, infrastructure management, urban transportation",89.0,35.0
https://www.edx.org/learn/urban-planning/ecole-polytechnique-federale-de-lausanne-urban-infrastructure-management,epflx: urban infrastructure management,0.46650830854608394,0.058757090348987476,EPFLx,Introductory,"energy transport, governance, infrastructure, infrastructure management, management, transport management systems, transportation management systems, urban transportation",69.0,35.0
https://www.edx.org/learn/infrastructure/the-university-of-michigan-infrastructure-management-for-public-libraries,michiganx: infrastructure management for public libraries,0.46650830854608394,0.058757090348987476,MichiganX,Introductory,"infrastructure, infrastructure management, library management",59.0,28.0
https://www.edx.org/learn/cloud-computing/the-linux-foundation-introduction-to-cloud-infrastructure-technologies,linuxfoundationx: introduction to cloud infrastructure technologies,0.44378461894201404,0.0005468878595296886,LinuxFoundationX,Introductory,"cloud computing, cloud foundry, cloud infrastructure, cloud security infrastructure, cloud services, cloud technologies, continuous integration, devops, docker (software), kubernetes, linux, network computing, open source technology, open-source software, openstack, operations, software defined networking (sdn), tooling",189.0,98.0
https://www.edx.org/learn/physics/delft-university-of-technology-pre-university-physics,delftx: pre-university physics,0.33254154273041703,0.0008364167263395237,DelftX,Introductory,"aerospace engineering, applied physics, electrical engineering, mechanical engineering, physics",50.0,35.0
https://www.edx.org/learn/chemistry/harvard-university-energy-and-thermodynamics,harvardx: energy and thermodynamics,0.22129846651881913,0.000900756474519487,HarvardX,Introductory,"biology, chemistry, enthalpy, heat transfer, renewable energy, thermal management, thermochemistry, thermodynamics",249.0,70.0
https://www.edx.org/learn/mechanics/rice-university-mechanics-part-1,"ricex: mechanics, part 1",0.46650830854608394,0.058757090348987476,RICEx,Intermediate,"calculus, kinematics, mechanics, physics, problem solving",169.0,42.0
https://www.edx.org/learn/quantum-physics-mechanics/georgetown-university-quantum-mechanics,georgetownx: quantum mechanics,0.46650830854608394,0.058757090348987476,GeorgetownX,Intermediate,"basic math, calculus, chemistry, communications, experimentation, mechanics, modern physics, physics, quantum computing, quantum information, quantum mechanics",309.0,126.0
https://www.edx.org/learn/food-science/harvard-university-science-cooking-from-haute-cuisine-to-soft-matter-science-physics,harvardx: science & cooking: from haute cuisine to soft matter science (physics),0.666270771365209,0.000707737229979597,HarvardX,Introductory,"baking, chemistry, cooking, experimentation, physics, research, soft matter",249.0,112.0
https://www.edx.org/learn/astrophysics/ecole-polytechnique-federale-de-lausanne-introduction-to-astrophysics,epflx: introduction to astrophysics,0.0,0.0002895288668098351,EPFLx,Introductory,"astrophysics, forecasting",179.0,49.0
https://www.edx.org/learn/physics/rice-university-ap-physics-1,ricex: topics in ap physics,0.33254154273041703,0.0005147179854397069,RICEx,Introductory,"physics, problem solving",49.0,126.0
https://www.edx.org/learn/physics/ecole-polytechnique-federale-de-lausanne-plasma-physics-introduction,epflx: plasma physics: introduction,0.46650830854608394,0.058757090348987476,EPFLx,Intermediate,"astrophysics, physics",209.0,56.0
https://www.edx.org/learn/astrophysics/ecole-polytechnique-federale-de-lausanne-plasma-physics-applications,epflx: plasma physics: applications,0.46650830854608394,0.058757090348987476,EPFLx,Intermediate,"astrophysics, energetic, energy production, fusion power, heart rate, integrated circuits, physics, structural materials",209.0,70.0
https://www.edx.org/learn/railway-engineering/delft-university-of-technology-railway-engineering-an-integral-approach,delftx: railway engineering: an integral approach,0.33254154273041703,0.0005790577336196702,DelftX,Introductory,"control systems, decision making, influencing skills, integration, railroad engineering, railway engineering, signaling (crane rigging)",129.0,42.0
https://www.edx.org/learn/engineering/ecole-polytechnique-federale-de-lausanne-intro-to-traffic-flow-modeling-and-intelligent-transport-systems,epflx: intro to traffic flow modeling and intelligent transport systems,0.46650830854608394,0.058757090348987476,EPFLx,Intermediate,"infrastructure, intelligent transportation systems, road traffic controls, traffic flow",249.0,49.0
https://www.edx.org/learn/religion/harvard-university-religion-conflict-and-peace,"harvardx: religion, conflict and peace",0.666270771365209,0.002798779045828406,HarvardX,Introductory,"economic policy, peace and conflict studies, public health education, world religions",149.0,56.0
https://www.edx.org/learn/theology/georgetown-university-theo-humanism-god-s-ways-in-today-s-world,georgetownx: theo-humanism: god's ways in today's world,0.46650830854608394,0.058757090348987476,GeorgetownX,Introductory,"biology, psychology, theology",179.0,84.0
https://www.edx.org/learn/engineering/purdue-university-connections-in-steel-structures,purduex: connections in steel structures,0.46650830854608394,0.058757090348987476,PurdueX,Advanced,"civil engineering, shear (sheet metal), steel design, structural engineering, welding",374.05575557103066,56.0
https://www.edx.org/learn/urban-planning/university-of-pennsylvania-urban-transit-for-livable-cities,pennx: urban transit for livable cities,0.22129846651881913,0.0003538686149897985,PennX,Intermediate,"business administration, economics, systems engineering, transport engineering",49.0,56.0
https://www.edx.org/learn/electric-cars/delft-university-of-technology-electric-cars-introduction,delftx: electric cars: introduction,0.33254154273041703,0.0012224552154193038,DelftX,Intermediate,"business modeling, electric vehicles, infrastructure, innovation",124.0,28.0
https://www.edx.org/learn/wine/trinity-college-the-world-history-of-modern-wine,trinityx: the world history of modern wine,0.46650830854608394,0.058757090348987476,TrinityX,Introductory,"curiosity, optometry, world history",50.0,42.0
https://www.edx.org/learn/world-history/princeton-university-global-history-lab,princetonx: global history lab,0.46650830854608394,0.058757090348987476,PrincetonX,Intermediate,"industrialization, integration, kepler, world history",0.0,84.0
https://www.edx.org/learn/sociology/wellesley-college-global-sociology,wellesleyx: global sociology,0.46650830854608394,0.058757090348987476,WellesleyX,Introductory,"imagination, sociology",49.0,28.0
https://www.edx.org/learn/capitalism/cornell-university-american-capitalism-a-history,cornellx: american capitalism: a history,0.46650830854608394,0.058757090348987476,CornellX,Introductory,"capitalism, economic development, economics, financial market, private property, united states history",0.0,28.0
https://www.edx.org/learn/biology/cornell-university-sharks,"cornellx, uqx: sharks!",1.0000000000000009,0.00012867949635992672,"CornellX, UQx",Introductory,"anatomy, biology, ecology, optometry, research methodologies",199.0,63.0
https://www.edx.org/learn/video-game-writing/university-of-british-columbia-worldbuilding-for-video-games,ubcx: worldbuilding for video games,0.46650830854608394,0.058757090348987476,UBCx,Introductory,"marketing, writing",149.0,35.0
https://www.edx.org/learn/sustainable-development/sdg-academy-sustainable-development-the-post-capitalist-order,sdgacademyx: sustainable development: the post-capitalist order,1.0000000000000009,0.00019301924453989008,SDGAcademyX,Introductory,"capitalism, economic growth, economics, international trade, sustainable development",0.0,56.0
https://www.edx.org/learn/literature/harvard-university-ancient-masterpieces-of-world-literature,harvardx: ancient masterpieces of world literature,0.777513847576806,0.0010294359708794137,HarvardX,Introductory,"collections, writing",209.0,42.0
https://www.edx.org/learn/world-history/universidad-autonoma-de-madrid-the-spain-of-don-quixote,uamx: the spain of don quixote,0.46650830854608394,0.058757090348987476,UAMx,Introductory,"early modern europe, spanish culture, spanish language",29.0,49.0
https://www.edx.org/learn/design/the-hong-kong-university-of-science-and-technology-digital-design,hkustx: digital design,0.46650830854608394,0.058757090348987476,HKUSTx,Introductory,"augmented reality, computer-aided design, digital design, key frame, rigging, virtual reality",59.0,35.0
https://www.edx.org/learn/html5/the-world-wide-web-consortium-w3c-html5-coding-essentials-and-best-practices,w3cx: html5 coding essentials and best practices,0.44378461894201404,0.0003538686149897985,W3Cx,Intermediate,"animations, dashboard, html5, mobile phones, web pages",249.0,42.0
https://www.edx.org/learn/javascript/the-world-wide-web-consortium-w3c-javascript-introduction,w3cx: javascript introduction,0.0,0.0011581154672393405,W3Cx,Introductory,"cascading style sheets (css), front end (software engineering), javascript (programming language), multimedia, web browsers, web development, web pages",249.0,35.0
https://www.edx.org/learn/cartography/eth-zurich-introduction-to-web-cartography-part-1,ethx: introduction to web cartography: part 1,0.46650830854608394,0.058757090348987476,ETHx,Introductory,"javascript (programming language), mapping, web mapping",50.0,42.0
https://www.edx.org/learn/architecture/iitbombay-3d-modeling-from-architectural-drawings,iitbombayx: 3d modeling from architectural drawings,0.46650830854608394,0.058757090348987476,IITBombayX,Introductory,"3d modeling, architectural drawing, architectural visualization, blender (device), visualization",149.0,28.0
https://www.edx.org/learn/architecture/iitbombay-realistic-architectural-3d-modeling,iitbombayx: realistic architectural 3d modeling,0.46650830854608394,0.058757090348987476,IITBombayX,Introductory,"3d modeling, architectural visualization, blender (device), visualization",149.0,28.0
https://www.edx.org/learn/cloud-computing/ibm-cloud-application-developer-capstone,ibm: full stack application developer capstone,0.777513847576806,0.00012867949635992672,IBM,Advanced,"apache flex, application development, application programming interface (api), architectural models, artificial intelligence, cascading style sheets (css), cloud application development, cloud computing, cloud-native applications, cloud-native computing, cloudant, continuous delivery, continuous integration, database management, full stack development, github, hypertext markup language (html), ibm cloud computing, json, javascript (programming language), machine learning, management, node.js, open source technology, react.js",99.0,21.0
https://www.edx.org/learn/computer-programming/amazon-web-services-solutions-architect-associate-exam-prep,aws: exam prep: aws certified solutions architect - associate,0.5550276951536111,0.00019301924453989008,AWS,Intermediate,"aws certified solutions architect, aws certified solutions architect associate, amazon web services, cloud computing, solution architecture",0.0,28.0
https://www.edx.org/learn/virtual-reality/the-university-of-california-san-diego-creating-virtual-reality-vr-apps,ucsandiegox: creating virtual reality (vr) apps,0.46650830854608394,0.058757090348987476,UCSanDiegoX,Intermediate,"3d modeling, 3d engine, c# (programming language), development environment, forecasting, graphical user interface, programming environments, stereophonic sound system, unity engine, virtual reality",99.0,42.0
https://www.edx.org/learn/architecture/ecole-polytechnique-federale-de-lausanne-groundscape-architecture-lab-carpark-futures,epflx: groundscape architecture lab. carpark futures,0.46650830854608394,0.058757090348987476,EPFLx,Intermediate,"futures exchange, infrastructure, presentations, research, windows communication foundation",139.0,42.0
https://www.edx.org/learn/art/universidad-carlos-iii-de-madrid-european-paintings-from-leonardo-to-rembrandt-to-goya,uc3mx: european paintings: from leonardo to rembrandt to goya,0.44378461894201404,0.001608493704499084,UC3Mx,Introductory,painting,119.0,49.0
https://www.edx.org/learn/humanities/hamilton-college-spirituality-and-sensuality-sacred-objects-in-religious-life,hamiltonx: spirituality and sensuality: sacred objects in religious life,0.46650830854608394,0.058757090348987476,HamiltonX,Introductory,"anthropology, art history, lecturing, religious studies",25.0,28.0
https://www.edx.org/learn/chinese-history/tsinghua-university-western-and-chinese-art-masters-and-classics,tsinghuax: western and chinese art: masters and classics,0.46650830854608394,0.058757090348987476,TsinghuaX,Introductory,"aesthetics, art history",25.0,28.0
https://www.edx.org/learn/art/israelx-art-and-design-in-the-digital-age,israelx: art and design in the digital age,0.46650830854608394,0.058757090348987476,IsraelX,Intermediate,"art history, curiosity, design and technology, digital image processing, engineering design process, futures exchange, image processing, imagination",49.0,84.0
https://www.edx.org/learn/history/university-of-pennsylvania-hollywood-history-industry-art,"pennx: hollywood: history, industry, art",0.5550276951536111,0.00012867949635992672,PennX,Introductory,cinematography,169.0,28.0
https://www.edx.org/learn/design/the-hong-kong-polytechnic-university-designing-and-creating-skirts,hkpolyux: designing and creating skirts,0.46650830854608394,0.058757090348987476,HKPolyUx,Introductory,"design elements and principles, pattern making, sewing",99.0,35.0
https://www.edx.org/learn/video-game-writing/university-of-british-columbia-video-game-writing-essentials,ubcx: video game writing essentials,0.11005539030722211,0.0006433974817996336,UBCx,Introductory,"video game development, writing",99.0,35.0
https://www.edx.org/learn/humanities/the-hong-kong-polytechnic-university-humanities-in-focus,hkpolyux: humanities in focus,0.46650830854608394,0.058757090348987476,HKPolyUx,Introductory,"communications, legal discovery",119.0,42.0
https://www.edx.org/learn/blender/iitbombay-basic-3d-modeling-using-blender,iitbombayx: basic 3d modeling using blender,0.46650830854608394,0.058757090348987476,IITBombayX,Introductory,"3d animation, 3d modeling, animations, blender (device), computer animation, proprietary software, texturing",49.0,28.0
https://www.edx.org/learn/animation/iitbombay-basic-3d-animation-using-blender,iitbombayx: basic 3d animation using blender,0.46650830854608394,0.058757090348987476,IITBombayX,Introductory,"3d animation, 3d modeling, animations, architectural visualization, blender (device), character animation, computer animation, key frame, tutorials, visualization",49.0,28.0
https://www.edx.org/learn/cartography/eth-zurich-introduction-to-web-cartography-part-2,ethx: introduction to web cartography: part 2,0.46650830854608394,0.058757090348987476,ETHx,Introductory,"javascript (programming language), web mapping",50.0,42.0
https://www.edx.org/learn/computer-graphics/the-university-of-california-san-diego-computer-graphics,ucsandiegox: computer graphics,0.22129846651881913,0.0003216987408998168,UCSanDiegoX,Intermediate,"3d computer graphics, autodesk 3ds max (3d graphics software), autodesk maya, c++ (programming language), computer-aided design, development environment, directx (software), opengl, opengl shading language, ray tracing, virtual reality, visual impairment education",99.0,42.0
https://www.edx.org/learn/health-wellness/ku-leuven-existential-well-being-counseling-a-person-centered-experiential-approach,kuleuvenx: existential well-being counseling: a person-centered experiential approach,0.777513847576806,0.0013189648376892489,KULeuvenX,Introductory,"demonstration skills, empathy, experiential learning, psychology, psychotherapy, research, spirituality",59.0,84.0
https://www.edx.org/learn/counseling/seoul-national-university-counseling-practice-and-research,snux: counseling practice and research,0.46650830854608394,0.058757090348987476,SNUx,Introductory,"counseling techniques, psychotherapy, research, research methodologies",54.0,28.0
https://www.edx.org/learn/nutrition/stanford-university-introduction-to-food-health,stanfordonline: introduction to food & health,0.46650830854608394,0.058757090348987476,StanfordOnline,Advanced,"ancc certified, continuing medical education, diabetes mellitus, family medicine, internal medicine, nutritional assessment, patient education and counseling, primary care, public health",0.0,7.0
https://www.edx.org/learn/professional-skills/catalyst-unconscious-bias-from-awareness-to-action,catalystx: unconscious bias: from awareness to action,0.44378461894201404,0.001093775719059377,CatalystX,Introductory,"business strategies, global leadership, innovation, leadership",59.0,21.0
https://www.edx.org/learn/medicine/colgate-university-medicating-for-mental-health-judicious-use-of-psychiatric-drugs,colgatex: medicating for mental health: judicious use of psychiatric drugs,0.46650830854608394,0.058757090348987476,ColgateX,Intermediate,"mental health, psychiatric medications, psychiatry, psychology",49.0,28.0
https://www.edx.org/learn/computer-science/ibm-mastering-generative-ai-for-cybersecurity,ibm: mastering generative ai for cybersecurity,0.46650830854608394,0.058757090348987476,IBM,Intermediate,"artificial intelligence, cyber defense, cyber security, cyber threat intelligence, demand generation, forecasting, machine learning, natural language processing, phishing, security information and event management (siem), security operations, threat detection, vulnerability, vulnerability management, workflow management",149.0,21.0
https://www.edx.org/learn/shakespeare/massachusetts-institute-of-technology-global-shakespeares-re-creating-the-merchant-of-venice,mitx: global shakespeares: re-creating the merchant of venice,0.46650830854608394,0.058757090348987476,MITx,Introductory,communications,49.0,56.0
https://www.edx.org/learn/design-thinking/the-university-of-queensland-design-thinking-and-creativity-for-innovation,uqx: design thinking and creativity for innovation,0.0,0.0005468878595296886,UQx,Intermediate,"creative problem-solving, creativity, design thinking, innovation, problem solving",119.0,70.0
https://www.edx.org/learn/entrepreneurship/berklee-college-of-music-creativity-entrepreneurship,berkleex: creativity & entrepreneurship,0.5550276951536111,0.00022518911862987176,BerkleeX,Introductory,"career development, creative entrepreneurship, creativity, prototyping",59.0,28.0
https://www.edx.org/learn/innovation/the-university-of-queensland-creating-and-sustaining-an-innovation-culture,uqx: creating and sustaining an innovation culture,0.46650830854608394,0.058757090348987476,UQx,Intermediate,"business modeling, innovation, new product development",309.0,70.0
https://www.edx.org/learn/italian/wellesley-college-italian-language-and-culture-beginner-2023-2024,wellesleyx: italian language and culture: beginner (2025-2026),0.666270771365209,0.005919256832556629,WellesleyX,Introductory,"grammar, italian language, language education, mobile devices, podcasting, pronunciation, reading comprehension, vocabulary, writing",59.0,84.0
https://www.edx.org/learn/design-thinking/edx-try-it-intro-to-design-thinking,edx: try it: intro to design thinking,0.46650830854608394,0.058757090348987476,edX,Introductory,"design methods, design thinking, innovation, problem solving, product management, user experience",0.0,7.0
https://www.edx.org/learn/rhetoric/harvard-university-rhetoric-the-art-of-persuasive-writing-and-public-speaking,harvardx: rhetoric: the art of persuasive writing and public speaking,0.5550276951536111,0.011613324546483386,HarvardX,Introductory,"communications, economics, persuasive communication, persuasive writing, public speaking, rhetoric, writing",209.0,56.0
https://www.edx.org/learn/game-design/hp-a-complete-guide-to-game-design,hp: a complete guide to game design,0.5550276951536111,0.0034743464017180214,HP,Introductory,"game design, innovation, mechanics, video game development, esports, esports management",5.0,28.0
https://www.edx.org/learn/algorithms/stanford-university-algorithms-design-and-analysis-part-1,"stanfordonline: algorithms: design and analysis, part 1",0.666270771365209,0.00038603848907978015,StanfordOnline,Intermediate,"algorithms, bloom filter, computer science, data structures, divide and conquer, master theorem, matrix multiplication",189.0,42.0
https://www.edx.org/learn/design/lci-education-interior-design-essentials,lcieducation: interior design essentials,0.46650830854608394,0.058757090348987476,LCIEducation,Introductory,mood boards,199.0,28.0
https://www.edx.org/learn/product-design/the-university-of-maryland-college-park-product-design-prototyping-and-testing,"umd, usmx: product design, prototyping, and testing",0.22129846651881913,0.001705003326769029,"UMD, USMx",Introductory,"concept testing, concurrent engineering, design thinking, engineering design process, function model, industrial design, manufacturing processes, mass customization, modular design, new product development, persona (user experience), planning, product design, product management, prototyping, scrum (software development), user experience, wireframing",249.0,28.0
https://www.edx.org/learn/ux-design/hec-montreal-ux-design,hecmontrealx: ux design,0.46650830854608394,0.058757090348987476,HECMontrealX,Intermediate,"creativity, design thinking, experience design, ideation, innovation, problem solving, user experience, user experience design (ux), user interface design, user-centered design",369.0,42.0
https://www.edx.org/learn/design-thinking/rochester-institute-of-technology-design-thinking-fundamentals,ritx: design thinking fundamentals,0.33254154273041703,0.00041820836316976183,RITx,Intermediate,"design thinking, innovation",337.0,42.0
https://www.edx.org/learn/environmental-science/curtin-university-environmental-studies-a-global-perspective,curtinx: environmental studies: a global perspective,0.46650830854608394,0.058757090348987476,CurtinX,Introductory,"digital content, environmental studies",99.0,42.0
https://www.edx.org/learn/engineering/university-of-british-columbia-harnessing-ai-for-digital-media-creation,ubcx: harnessing ai for digital media creation,0.46650830854608394,0.058757090348987476,UBCx,Introductory,"artificial intelligence, cloud strategy, content creation, content marketing, creativity, instagram, podcasting, social media planning, storytelling, tiktok",0.0,7.0
https://www.edx.org/learn/design-thinking/university-of-maryland-global-campus-instructional-design-digital-media-new-tools-and-technology,"umgc, usmx: instructional design: digital media, new tools and technology",0.11005539030722211,0.0013511347117792305,"UMGC, USMx",Intermediate,"animations, content creation, design and technology, digital content, digital video, emerging technologies, instructional design, integration, interactive learning, learning design, literacy, online teaching, social media, storyboarding, visual design, web accessibility testing, web design",299.0,56.0
https://www.edx.org/learn/design/university-of-british-columbia-audio-production-for-content-creators-advanced-loop-creation-and-underscoring,ubcx: audio production for virtual media creators: advanced loop creation and underscoring,0.46650830854608394,0.058757090348987476,UBCx,Introductory,"audio production, digital content, editing, equalization, lecturing, media production, noise reduction, podcasting, professional audio, sound recording and reproduction, tiktok",0.0,21.0
https://www.edx.org/learn/engineering/university-of-british-columbia-exploring-generative-ai-for-personalized-user-experiences,ubcx: exploring generative ai for personalized user experiences,0.46650830854608394,0.058757090348987476,UBCx,Introductory,"artificial intelligence, cloud strategy, content creation, digital marketing, marketing, podcasting, social media, social media management, tiktok",0.0,14.0
https://www.edx.org/learn/art/university-of-british-columbia-audio-production-for-virtual-media-creators,ubcx: audio production for virtual media creators: signal flow & introduction to looping,0.46650830854608394,0.058757090348987476,UBCx,Introductory,"audio production, lecturing, noise reduction, podcasting, professional audio, sound recording and reproduction, tiktok",0.0,21.0
https://www.edx.org/learn/brand-engagement/curtin-university-digital-branding-and-engagement,curtinx: digital branding and engagement,0.44378461894201404,0.00041820836316976183,CurtinX,Intermediate,"brand awareness, branding, business modeling, digital brand engagement, digital content delivery, marketing",99.0,28.0
https://www.edx.org/learn/game-design/massachusetts-institute-of-technology-introduction-to-game-design,mitx: introduction to game design,0.46650830854608394,0.058757090348987476,MITx,Introductory,"digital prototyping, game design, prototyping, usability testing",99.0,49.0
https://www.edx.org/learn/literature/harvard-university-the-book-making-and-meaning-in-the-medieval-manuscript,harvardx: the book: making and meaning in the medieval manuscript,0.46650830854608394,0.058757090348987476,HarvardX,Introductory,"collections, production process",0.0,56.0
